Vulnerability Priority Rating,Exploit Prediction Scoring System (EPSS),IP Address,Protocol,Port,ACR,AES,Exploit?,Repository,MAC Address,DNS Name,NetBIOS Name,Plugin Output,Synopsis,Description,Steps to Remediate,Risk Factor,STIG Severity,CVSS V2 Base Score,CVSS V3 Base Score,CVSS V4 Base Score,CVSS V2 Temporal Score,CVSS V3 Temporal Score,CVSS V4 Threat Score,CVSS V2 Vector,CVSS V3 Vector,CVSS V4 Vector,CVSS V4 Threat Vector,CVSS V4 Supplemental,CPE,CVE,BID,Cross References,First Discovered,Last Observed,Vuln Publication Date,Security End of Life Date,Patch Publication Date,Plugin Publication Date,Plugin Modification Date,Exploit Ease,Exploit Frameworks,Check Type,Version,Recast Risk Comment,Accept Risk Comment,Agent ID,Host ID,Nessus Web Tests,Thorough Tests,Scan Accuracy,Plugin Name,Family,Plugin,Severity,See Also
7.8,0.709,10.20.11.30,tcp,443,750,700,Yes,MVA Sample Repository,00:16:3e:32:aa:5f,asset-010.corp.local,ASSET-010,TLS 1.0 Protocol Detection detected on 10.20.11.30:443.,TLS 1.0 Protocol Detection,TLS 1.0 Protocol Detection was identified during the monthly vulnerability report.,"Disable TLS 1.0 and TLS 1.1, enable TLS 1.2 or later, then restart the service.",High,High,7.5,8.1,8.0,7.5,8.1,8.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:ssl,,90050,https://www.tenable.com/plugins,2026-04-25,2026-05-31,2025-01-15,,2026-01-20,2026-02-01,2026-05-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0050,host-0050,No,Yes,High,TLS 1.0 Protocol Detection,SSL,200050,High,https://www.tenable.com/plugins
5.4,0.491,10.20.12.31,tcp,8009,751,701,No,MVA Sample Repository,00:16:3e:33:aa:66,asset-011.corp.local,ASSET-011,Apache Tomcat AJP Request Injection detected on 10.20.12.31:8009.,Apache Tomcat AJP Request Injection,Apache Tomcat AJP Request Injection was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Medium,Medium,5.0,6.5,6.2,5.0,6.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2020-1938,90051,https://tomcat.apache.org/security-9.html,2025-11-12,2026-05-31,2025-01-15,,2026-01-20,2026-02-01,2026-05-31,No known exploits,,Remote,1.0,,,agent-0051,host-0051,No,Yes,High,Apache Tomcat AJP Request Injection,Web Servers,200051,Medium,https://tomcat.apache.org/security-9.html
2.4,0.218,10.20.13.32,tcp,8080,752,702,No,MVA Sample Repository,00:16:3e:34:aa:6d,asset-012.corp.local,ASSET-012,Apache Log4j Remote Code Execution detected on 10.20.13.32:8080.,Apache Log4j Remote Code Execution,Apache Log4j Remote Code Execution was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Low,Low,2.6,3.7,3.5,2.6,3.7,3.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2021-44228,90052,https://logging.apache.org/log4j/2.x/security.html,2026-04-02,2026-05-31,2025-01-15,,2026-01-20,2026-02-01,2026-05-31,No known exploits,,Remote,1.0,,,agent-0052,host-0052,No,Yes,High,Apache Log4j Remote Code Execution,Web Servers,200052,Low,https://logging.apache.org/log4j/2.x/security.html
9.8,0.891,10.20.14.33,tcp,1433,753,703,Yes,MVA Sample Repository,00:16:3e:35:aa:74,asset-013.corp.local,ASSET-013,Microsoft SQL Server Unsupported Version detected on 10.20.14.33:1433.,Microsoft SQL Server Unsupported Version,Microsoft SQL Server Unsupported Version was identified during the monthly vulnerability report.,Upgrade the affected software to a vendor-supported release and validate with a follow-up scan.,Critical,Critical,9.0,9.8,9.4,9.0,9.8,9.4,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:databases,,90053,https://learn.microsoft.com/sql/sql-server/end-of-support,2026-04-03,2026-05-31,2025-01-15,2026-12-31,2026-01-20,2026-02-01,2026-05-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0053,host-0053,No,Yes,High,Microsoft SQL Server Unsupported Version,Databases,200053,Critical,https://learn.microsoft.com/sql/sql-server/end-of-support
7.4,0.673,10.20.15.34,tcp,443,754,704,No,MVA Sample Repository,00:16:3e:36:aa:7b,asset-014.corp.local,ASSET-014,OpenSSL Security Update Available detected on 10.20.15.34:443.,OpenSSL Security Update Available,OpenSSL Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",High,High,7.5,8.1,8.0,7.5,8.1,8.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:general,CVE-2023-0286,90054,https://www.openssl.org/news/vulnerabilities.html,2026-04-04,2026-05-31,2025-01-15,,2026-01-20,2026-02-01,2026-05-31,No known exploits,,Remote,1.0,,,agent-0054,host-0054,No,Yes,High,OpenSSL Security Update Available,General,200054,High,https://www.openssl.org/news/vulnerabilities.html
5.4,0.491,10.20.16.35,tcp,3389,755,705,No,MVA Sample Repository,00:16:3e:37:aa:82,asset-015.corp.local,ASSET-015,Remote Desktop Weak Encryption Enabled detected on 10.20.16.35:3389.,Remote Desktop Weak Encryption Enabled,Remote Desktop Weak Encryption Enabled was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Medium,Medium,5.0,6.5,6.2,5.0,6.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:windows,,90055,https://www.tenable.com/plugins,2026-01-25,2026-05-31,2025-01-15,,2026-01-20,2026-02-01,2026-05-31,No known exploits,,Remote,1.0,,,agent-0055,host-0055,No,Yes,High,Remote Desktop Weak Encryption Enabled,Windows,200055,Medium,https://www.tenable.com/plugins
2.8,0.255,10.20.17.36,tcp,443,756,706,Yes,MVA Sample Repository,00:16:3e:38:aa:89,asset-016.corp.local,ASSET-016,Nginx Security Update Available detected on 10.20.17.36:443.,Nginx Security Update Available,Nginx Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Low,Low,2.6,3.7,3.5,2.6,3.7,3.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2025-2345,90056,https://nginx.org/en/security_advisories.html,2026-04-06,2026-05-31,2025-01-15,,2026-01-20,2026-02-01,2026-05-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0056,host-0056,No,Yes,High,Nginx Security Update Available,Web Servers,200056,Low,https://nginx.org/en/security_advisories.html
9.4,0.855,10.20.18.37,tcp,445,757,707,No,MVA Sample Repository,00:16:3e:39:aa:90,asset-017.corp.local,ASSET-017,SMB Signing Not Required detected on 10.20.18.37:445.,SMB Signing Not Required,SMB Signing Not Required was identified during the monthly vulnerability report.,Require SMB signing through Group Policy and validate domain controller and member server policy refresh.,Critical,Critical,9.0,9.8,9.4,9.0,9.8,9.4,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:windows,,90057,https://learn.microsoft.com/windows/security/threat-protection/security-policy-settings/microsoft-network-server-digitally-sign-communications-always,2026-04-07,2026-05-31,2025-01-15,,2026-01-20,2026-02-01,2026-05-31,No known exploits,,Remote,1.0,,,agent-0057,host-0057,No,Yes,High,SMB Signing Not Required,Windows,200057,Critical,https://learn.microsoft.com/windows/security/threat-protection/security-policy-settings/microsoft-network-server-digitally-sign-communications-always
7.8,0.709,10.20.10.38,tcp,0,758,708,Yes,MVA Sample Repository,00:16:3e:3a:aa:97,asset-018.corp.local,ASSET-018,Oracle Java Unsupported Version detected on 10.20.10.38:0.,Oracle Java Unsupported Version,Oracle Java Unsupported Version was identified during the monthly vulnerability report.,Upgrade the affected software to a vendor-supported release and validate with a follow-up scan.,High,High,7.5,8.1,8.0,7.5,8.1,8.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:general,CVE-2024-20919,90058,https://www.tenable.com/plugins,2026-04-08,2026-05-31,2025-01-15,2026-12-31,2026-01-20,2026-02-01,2026-05-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0058,host-0058,No,Yes,High,Oracle Java Unsupported Version,General,200058,High,https://www.tenable.com/plugins
5.4,0.491,10.20.11.39,tcp,0,759,709,No,MVA Sample Repository,00:16:3e:3b:aa:9e,asset-019.corp.local,ASSET-019,Linux Kernel Security Update Available detected on 10.20.11.39:0.,Linux Kernel Security Update Available,Linux Kernel Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Medium,Medium,5.0,6.5,6.2,5.0,6.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:linux,CVE-2024-1086,90059,https://www.tenable.com/plugins,2026-04-09,2026-05-31,2025-01-15,,2026-01-20,2026-02-01,2026-05-31,No known exploits,,Remote,1.0,,,agent-0059,host-0059,No,Yes,High,Linux Kernel Security Update Available,Linux,200059,Medium,https://www.tenable.com/plugins
2.4,0.218,10.20.12.40,tcp,443,760,710,No,MVA Sample Repository,00:16:3e:3c:aa:a5,asset-020.corp.local,ASSET-020,TLS 1.0 Protocol Detection detected on 10.20.12.40:443.,TLS 1.0 Protocol Detection,TLS 1.0 Protocol Detection was identified during the monthly vulnerability report.,"Disable TLS 1.0 and TLS 1.1, enable TLS 1.2 or later, then restart the service.",Low,Low,2.6,3.7,3.5,2.6,3.7,3.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:ssl,,90060,https://www.tenable.com/plugins,2026-04-10,2026-05-31,2025-01-15,,2026-01-20,2026-02-01,2026-05-31,No known exploits,,Remote,1.0,,,agent-0060,host-0060,No,Yes,High,TLS 1.0 Protocol Detection,SSL,200060,Low,https://www.tenable.com/plugins
9.8,0.891,10.20.13.41,tcp,8009,761,711,Yes,MVA Sample Repository,00:16:3e:3d:aa:ac,asset-021.corp.local,ASSET-021,Apache Tomcat AJP Request Injection detected on 10.20.13.41:8009.,Apache Tomcat AJP Request Injection,Apache Tomcat AJP Request Injection was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Critical,Critical,9.0,9.8,9.4,9.0,9.8,9.4,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2020-1938,90061,https://tomcat.apache.org/security-9.html,2026-04-11,2026-05-31,2025-01-15,,2026-01-20,2026-02-01,2026-05-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0061,host-0061,No,Yes,High,Apache Tomcat AJP Request Injection,Web Servers,200061,Critical,https://tomcat.apache.org/security-9.html
7.8,0.709,10.20.14.42,tcp,8080,762,712,Yes,MVA Sample Repository,00:16:3e:3e:aa:b3,asset-022.corp.local,ASSET-022,Apache Log4j Remote Code Execution detected on 10.20.14.42:8080.,Apache Log4j Remote Code Execution,Apache Log4j Remote Code Execution was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",High,High,7.5,8.1,8.0,7.5,8.1,8.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2021-44228,90062,https://logging.apache.org/log4j/2.x/security.html,2026-04-12,2026-05-31,2025-01-15,,2026-01-20,2026-02-01,2026-05-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0062,host-0062,No,Yes,High,Apache Log4j Remote Code Execution,Web Servers,200062,High,https://logging.apache.org/log4j/2.x/security.html
5.8,0.527,10.20.15.43,tcp,1433,763,713,Yes,MVA Sample Repository,00:16:3e:3f:aa:ba,asset-023.corp.local,ASSET-023,Microsoft SQL Server Unsupported Version detected on 10.20.15.43:1433.,Microsoft SQL Server Unsupported Version,Microsoft SQL Server Unsupported Version was identified during the monthly vulnerability report.,Upgrade the affected software to a vendor-supported release and validate with a follow-up scan.,Medium,Medium,5.0,6.5,6.2,5.0,6.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:databases,,90063,https://learn.microsoft.com/sql/sql-server/end-of-support,2026-04-13,2026-05-31,2025-01-15,2026-12-31,2026-01-20,2026-02-01,2026-05-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0063,host-0063,No,Yes,High,Microsoft SQL Server Unsupported Version,Databases,200063,Medium,https://learn.microsoft.com/sql/sql-server/end-of-support
2.4,0.218,10.20.16.44,tcp,443,764,714,No,MVA Sample Repository,00:16:3e:40:aa:c1,asset-024.corp.local,ASSET-024,OpenSSL Security Update Available detected on 10.20.16.44:443.,OpenSSL Security Update Available,OpenSSL Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Low,Low,2.6,3.7,3.5,2.6,3.7,3.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:general,CVE-2023-0286,90064,https://www.openssl.org/news/vulnerabilities.html,2026-04-14,2026-05-31,2025-01-15,,2026-01-20,2026-02-01,2026-05-31,No known exploits,,Remote,1.0,,,agent-0064,host-0064,No,Yes,High,OpenSSL Security Update Available,General,200064,Low,https://www.openssl.org/news/vulnerabilities.html
9.8,0.891,10.20.17.45,tcp,3389,765,715,Yes,MVA Sample Repository,00:16:3e:41:aa:c8,asset-025.corp.local,ASSET-025,Remote Desktop Weak Encryption Enabled detected on 10.20.17.45:3389.,Remote Desktop Weak Encryption Enabled,Remote Desktop Weak Encryption Enabled was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Critical,Critical,9.0,9.8,9.4,9.0,9.8,9.4,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:windows,,90065,https://www.tenable.com/plugins,2026-04-15,2026-05-31,2025-01-15,,2026-01-20,2026-02-01,2026-05-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0065,host-0065,No,Yes,High,Remote Desktop Weak Encryption Enabled,Windows,200065,Critical,https://www.tenable.com/plugins
7.4,0.673,10.20.18.46,tcp,443,766,716,No,MVA Sample Repository,00:16:3e:42:aa:cf,asset-026.corp.local,ASSET-026,Nginx Security Update Available detected on 10.20.18.46:443.,Nginx Security Update Available,Nginx Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",High,High,7.5,8.1,8.0,7.5,8.1,8.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2025-2345,90066,https://nginx.org/en/security_advisories.html,2026-01-21,2026-05-31,2025-01-15,,2026-01-20,2026-02-01,2026-05-31,No known exploits,,Remote,1.0,,,agent-0066,host-0066,No,Yes,High,Nginx Security Update Available,Web Servers,200066,High,https://nginx.org/en/security_advisories.html
5.4,0.491,10.20.10.47,tcp,445,767,717,No,MVA Sample Repository,00:16:3e:43:aa:d6,asset-027.corp.local,ASSET-027,SMB Signing Not Required detected on 10.20.10.47:445.,SMB Signing Not Required,SMB Signing Not Required was identified during the monthly vulnerability report.,Require SMB signing through Group Policy and validate domain controller and member server policy refresh.,Medium,Medium,5.0,6.5,6.2,5.0,6.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:windows,,90067,https://learn.microsoft.com/windows/security/threat-protection/security-policy-settings/microsoft-network-server-digitally-sign-communications-always,2026-04-17,2026-05-31,2025-01-15,,2026-01-20,2026-02-01,2026-05-31,No known exploits,,Remote,1.0,,,agent-0067,host-0067,No,Yes,High,SMB Signing Not Required,Windows,200067,Medium,https://learn.microsoft.com/windows/security/threat-protection/security-policy-settings/microsoft-network-server-digitally-sign-communications-always
2.4,0.218,10.20.11.48,tcp,0,768,718,No,MVA Sample Repository,00:16:3e:44:aa:dd,asset-028.corp.local,ASSET-028,Oracle Java Unsupported Version detected on 10.20.11.48:0.,Oracle Java Unsupported Version,Oracle Java Unsupported Version was identified during the monthly vulnerability report.,Upgrade the affected software to a vendor-supported release and validate with a follow-up scan.,Low,Low,2.6,3.7,3.5,2.6,3.7,3.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:general,CVE-2024-20919,90068,https://www.tenable.com/plugins,2025-11-09,2026-05-31,2025-01-15,2026-12-31,2026-01-20,2026-02-01,2026-05-31,No known exploits,,Remote,1.0,,,agent-0068,host-0068,No,Yes,High,Oracle Java Unsupported Version,General,200068,Low,https://www.tenable.com/plugins
9.4,0.855,10.20.12.49,tcp,0,769,719,No,MVA Sample Repository,00:16:3e:45:aa:e4,asset-029.corp.local,ASSET-029,Linux Kernel Security Update Available detected on 10.20.12.49:0.,Linux Kernel Security Update Available,Linux Kernel Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Critical,Critical,9.0,9.8,9.4,9.0,9.8,9.4,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:linux,CVE-2024-1086,90069,https://www.tenable.com/plugins,2026-04-19,2026-05-31,2025-01-15,,2026-01-20,2026-02-01,2026-05-31,No known exploits,,Remote,1.0,,,agent-0069,host-0069,No,Yes,High,Linux Kernel Security Update Available,Linux,200069,Critical,https://www.tenable.com/plugins
7.8,0.709,10.20.13.50,tcp,443,770,720,Yes,MVA Sample Repository,00:16:3e:46:aa:eb,asset-030.corp.local,ASSET-030,TLS 1.0 Protocol Detection detected on 10.20.13.50:443.,TLS 1.0 Protocol Detection,TLS 1.0 Protocol Detection was identified during the monthly vulnerability report.,"Disable TLS 1.0 and TLS 1.1, enable TLS 1.2 or later, then restart the service.",High,High,7.5,8.1,8.0,7.5,8.1,8.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:ssl,,90070,https://www.tenable.com/plugins,2026-04-20,2026-05-31,2025-01-15,,2026-01-20,2026-02-01,2026-05-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0070,host-0070,No,Yes,High,TLS 1.0 Protocol Detection,SSL,200070,High,https://www.tenable.com/plugins
5.4,0.491,10.20.14.51,tcp,8009,771,721,No,MVA Sample Repository,00:16:3e:47:aa:f2,asset-031.corp.local,ASSET-031,Apache Tomcat AJP Request Injection detected on 10.20.14.51:8009.,Apache Tomcat AJP Request Injection,Apache Tomcat AJP Request Injection was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Medium,Medium,5.0,6.5,6.2,5.0,6.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2020-1938,90071,https://tomcat.apache.org/security-9.html,2026-04-21,2026-05-31,2025-01-15,,2026-01-20,2026-02-01,2026-05-31,No known exploits,,Remote,1.0,,,agent-0071,host-0071,No,Yes,High,Apache Tomcat AJP Request Injection,Web Servers,200071,Medium,https://tomcat.apache.org/security-9.html
2.4,0.218,10.20.15.52,tcp,8080,772,722,No,MVA Sample Repository,00:16:3e:48:aa:f9,asset-032.corp.local,ASSET-032,Apache Log4j Remote Code Execution detected on 10.20.15.52:8080.,Apache Log4j Remote Code Execution,Apache Log4j Remote Code Execution was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Low,Low,2.6,3.7,3.5,2.6,3.7,3.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2021-44228,90072,https://logging.apache.org/log4j/2.x/security.html,2026-04-22,2026-05-31,2025-01-15,,2026-01-20,2026-02-01,2026-05-31,No known exploits,,Remote,1.0,,,agent-0072,host-0072,No,Yes,High,Apache Log4j Remote Code Execution,Web Servers,200072,Low,https://logging.apache.org/log4j/2.x/security.html
9.8,0.891,10.20.16.53,tcp,1433,773,723,Yes,MVA Sample Repository,00:16:3e:49:aa:01,asset-033.corp.local,ASSET-033,Microsoft SQL Server Unsupported Version detected on 10.20.16.53:1433.,Microsoft SQL Server Unsupported Version,Microsoft SQL Server Unsupported Version was identified during the monthly vulnerability report.,Upgrade the affected software to a vendor-supported release and validate with a follow-up scan.,Critical,Critical,9.0,9.8,9.4,9.0,9.8,9.4,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:databases,,90073,https://learn.microsoft.com/sql/sql-server/end-of-support,2026-04-23,2026-05-31,2025-01-15,2026-12-31,2026-01-20,2026-02-01,2026-05-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0073,host-0073,No,Yes,High,Microsoft SQL Server Unsupported Version,Databases,200073,Critical,https://learn.microsoft.com/sql/sql-server/end-of-support
7.8,0.709,10.20.17.54,tcp,443,774,724,Yes,MVA Sample Repository,00:16:3e:4a:aa:08,asset-034.corp.local,ASSET-034,OpenSSL Security Update Available detected on 10.20.17.54:443.,OpenSSL Security Update Available,OpenSSL Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",High,High,7.5,8.1,8.0,7.5,8.1,8.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:general,CVE-2023-0286,90074,https://www.openssl.org/news/vulnerabilities.html,2026-04-24,2026-05-31,2025-01-15,,2026-01-20,2026-02-01,2026-05-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0074,host-0074,No,Yes,High,OpenSSL Security Update Available,General,200074,High,https://www.openssl.org/news/vulnerabilities.html
